/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_165389641924496.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419258161.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419288402.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419315155.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419329134.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419350384.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419371491.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419392932.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419411307.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_165389641942729.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_165389641944239.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419455335.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419485452.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419518768.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419560786.jpg,0.0
/home/pi/Downloads/Neural-Networks-Self-Driving-Car-Raspberry-Pi-main/Step1-Data-Collection/DataCollected/IMG1/Image_1653896419586186.jpg,0.0
